base_demand_MW,ev_demand_MW,total_demand_MW
21174.395593963345,1270,22444.395593963345
21165.36445696992,660,21825.36445696992
21131.87236754326,625,21756.87236754326
20834.252836831205,750,21584.252836831205
20943.512167740006,785,21728.512167740006
23689.558020724246,785,24474.558020724246
23745.423957599087,775,24520.423957599087
23234.435870887257,805,24039.435870887257
20952.032804594637,730,21682.032804594637
18320.984796127494,620,18940.984796127494
16310.972507704128,570,16880.97250770413
19051.10865526646,560,19611.10865526646
18425.655776391282,545,18970.655776391282
17604.86586248275,460,18064.86586248275
17161.55389758346,460,17621.55389758346
17494.13448699704,615,18109.13448699704
18181.273824409793,1020,19201.273824409793
18157.097849965663,1180,19337.097849965663
18200.510863776246,1260,19460.510863776246
18915.80971687675,1400,20315.80971687675
20020.89900325755,1530,21550.89900325755
20071.743997000292,1520,21591.743997000292
20609.511813884208,1500,22109.511813884208
20712.878866082654,1490,22202.878866082654
20775.70318637535,1270,22045.70318637535
20775.70318637535,660,21435.70318637535
20583.142123984242,625,21208.142123984242
20207.91017056553,750,20957.91017056553
20207.82816251111,785,20992.82816251111
22160.825376197023,785,22945.825376197023
22329.321175017478,775,23104.321175017478
21692.784907586924,805,22497.784907586924
20315.865573408988,730,21045.865573408988
18788.10882472941,620,19408.10882472941
16674.002687725268,570,17244.002687725268
19051.10865526646,560,19611.10865526646
18425.655776391282,545,18970.655776391282
17604.86586248275,460,18064.86586248275
17161.55389758346,460,17621.55389758346
17599.18065410982,615,18214.18065410982
18286.324091925282,1020,19306.324091925282
18157.097849965663,1180,19337.097849965663
18200.510863776246,1260,19460.510863776246
18937.994945799746,1400,20337.994945799746
20141.7112188333,1530,21671.7112188333
20239.36025943705,1520,21759.36025943705
20609.511813884208,1500,22109.511813884208
20798.556780941897,1490,22288.556780941897
20586.658219317662,1270,21856.658219317662
20586.658219317662,660,21246.658219317662
20469.942306060388,625,21094.942306060388
20040.293908128777,750,20790.293908128777
20207.82816251111,785,20992.82816251111
22328.43958843242,785,23113.43958843242
22329.321175017478,775,23104.321175017478
21692.784907586924,805,22497.784907586924
20335.24407666933,730,21065.24407666933
18807.487327989744,620,19427.487327989744
16355.235329978683,570,16925.235329978685
18932.360992460828,560,19492.360992460828
18037.0770121151,545,18582.0770121151
17709.914079796887,460,18169.914079796887
17266.607240400997,460,17726.607240400997
17436.064583659565,615,18051.064583659565
18123.205971273674,1020,19143.205971273674
18099.02999682954,1180,19279.02999682954
18305.561131291743,1260,19565.561131291743
18924.123283393965,1400,20324.123283393965
19998.71377433456,1530,21528.71377433456
20128.27624931732,1520,21648.27624931732
20712.878866082654,1500,22212.878866082654
20798.556780941897,1490,22288.556780941897
20690.025271516108,1270,21960.025271516108
20775.70318637535,660,21435.70318637535
20723.941752624425,625,21348.941752624425
20040.293908128777,750,20790.293908128777
20207.82816251111,785,20992.82816251111
22338.167793888435,785,23123.167793888435
22329.321175017478,775,23104.321175017478
21713.901981601044,805,22518.901981601044
20335.24407666933,730,21065.24407666933
18807.487327989744,620,19427.487327989744
16674.002687725268,570,17244.002687725268
18932.360992460828,560,19492.360992460828
18037.0770121151,545,18582.0770121151
17709.914079796887,460,18169.914079796887
17266.607240400997,460,17726.607240400997
17599.18065410982,615,18214.18065410982
18286.324091925282,1020,19306.324091925282
18157.097849965663,1180,19337.097849965663
18200.510863776246,1260,19460.510863776246
18902.9508539431,1400,20302.9508539431
19985.85491140092,1530,21515.85491140092
20093.232157460683,1520,21613.232157460683
20441.571619632476,1500,21941.571619632476
20609.511813884208,1490,22099.511813884208
20521.703739811306,1270,21791.703739811306
20690.025271516108,660,21350.025271516108
20723.941752624425,625,21348.941752624425
20297.5306226412,750,21047.5306226412
20297.44861458677,785,21082.44861458677
22305.24361023865,785,23090.24361023865
22473.739409059104,775,23248.739409059104
21713.901981601044,805,22518.901981601044
20336.527502721063,730,21066.527502721063
18808.77075404148,620,19428.77075404148
16674.002687725268,570,17244.002687725268
19051.10865526646,560,19611.10865526646
18306.908113585654,545,18851.908113585654
17604.86586248275,460,18064.86586248275
17103.48091894394,460,17563.48091894394
17436.064583659565,615,18051.064583659565
18123.205971273674,1020,19143.205971273674
18157.097849965663,1180,19337.097849965663
18195.338205743465,1260,19455.338205743465
18915.80971687675,1400,20315.80971687675
20433.69474600507,1530,21963.69474600507
20618.108308189185,1520,22138.108308189185
20881.901566652785,1500,22381.901566652785
20798.556780941897,1490,22288.556780941897
20859.047972086235,1270,22129.047972086235
20978.00680563201,660,21638.00680563201
20978.00680563201,625,21603.00680563201
20417.03891015161,750,21167.03891015161
20438.969914105885,785,21223.969914105885
22488.176927040407,785,23273.176927040407
22625.739287732213,775,23400.739287732213
21813.176831883746,805,22618.176831883746
20315.865573408988,730,21045.865573408988
18788.10882472941,620,19408.10882472941
16674.002687725268,570,17244.002687725268
18531.899261098642,560,19091.899261098642
18005.65562606263,545,18550.65562606263
17665.60512799172,460,18125.60512799172
17391.731029438077,460,17851.731029438077
18007.12357023682,615,18622.12357023682
18591.988612776302,1020,19611.988612776302
18835.28395803669,1180,20015.28395803669
19080.268669218192,1260,20340.268669218192
19788.580436081797,1400,21188.580436081797
20762.639303305645,1530,22292.639303305645
20826.697844817423,1520,22346.697844817423
20929.24481647163,1500,22429.24481647163
20929.24481647163,1490,22419.24481647163
20825.67274413712,1270,22095.67274413712
20813.968144569484,660,21473.968144569484
20762.206710818562,625,21387.206710818562
20649.365678132803,750,21399.365678132803
20719.82494829235,785,21504.82494829235
23471.986551935246,785,24256.986551935246
23572.417715785326,775,24347.417715785326
22927.436668950486,805,23732.436668950486
20765.427577156057,730,21495.427577156057
18134.377518487545,620,18754.377518487545
15758.680039281086,570,16328.680039281086
18353.523541921488,560,18913.523541921488
17916.84090312168,545,18461.84090312168
17617.86208890756,460,18077.86208890756
17391.731029438077,460,17851.731029438077
17132.782396789557,615,17747.782396789557
18231.649322040954,1020,19251.649322040954
18726.02257692653,1180,19906.02257692653
19076.057555623534,1260,20336.057555623534
19782.394978576882,1400,21182.394978576882
20886.014270582134,1530,22416.014270582134
20925.333032275616,1520,22445.333032275616
20720.114026684194,1500,22220.114026684194
20708.17160375873,1490,22198.17160375873
20697.260432117644,1270,21967.260432117644
20744.761547441267,660,21404.761547441267
20718.188887606597,625,21343.188887606597
20663.653531414784,750,21413.653531414784
20734.112801574334,785,21519.112801574334
23450.869477921126,785,24235.869477921126
23571.13428973359,775,24346.13428973359
22927.436668950486,805,23732.436668950486
20679.25761397027,730,21409.25761397027
18048.20960550313,620,18668.20960550313
15758.680039281086,570,16328.680039281086
18273.38117073585,560,18833.38117073585
17776.33035287334,545,18321.33035287334
17407.710298842547,460,17867.710298842547
17015.170545537698,460,17475.170545537698
17347.75216005197,615,17962.75216005197
18034.895597867424,1020,19054.895597867424
18097.13356057099,1180,19277.13356057099
18112.653584870695,1260,19372.653584870695
18767.590409512573,1400,20167.590409512573
19933.041724352,1530,21463.041724352
20130.52942061262,1520,21650.52942061262
20555.40699997812,1500,22055.40699997812
20729.977545430014,1490,22219.977545430014
20532.553405411574,1270,21802.553405411574
20774.723190124987,660,21434.723190124987
20823.753755663598,625,21448.753755663598
20210.163341860825,750,20960.163341860825
20290.17450015938,785,21075.17450015938
22427.009169447072,785,23212.009169447072
22290.949606352588,775,23065.949606352588
21654.417439324756,805,22459.417439324756
20296.874558205807,730,21026.874558205807
18769.117809526226,620,19389.117809526226
16635.63726966446,570,17205.63726966446
18695.554534506737,560,19255.554534506737
18061.205831927935,545,18606.205831927935
17509.312127669524,460,17969.312127669524
17015.170545537698,460,17475.170545537698
17347.75216005197,615,17962.75216005197
18034.895597867424,1020,19054.895597867424
18097.13356057099,1180,19277.13356057099
18112.653584870695,1260,19372.653584870695
18815.093575037554,1400,20215.093575037554
19910.85649542901,1530,21440.85649542901
20108.344191689623,1520,21628.344191689623
20831.419458550863,1500,22331.419458550863
20898.368783981077,1490,22388.368783981077
20950.072812093906,1270,22220.072812093906
20774.723190124987,660,21434.723190124987
20269.963615146644,625,20894.963615146644
20064.03523988446,750,20814.03523988446
20016.45006630506,785,20801.45006630506
22197.423520684988,785,22982.423520684988
22325.29662974663,775,23100.29662974663
21675.53451333888,805,22480.53451333888
20148.96073084436,730,20878.96073084436
18621.203982164774,620,19241.203982164774
16316.869911917882,570,16886.869911917882
18393.47376563403,560,18953.47376563403
17722.473613331887,545,18267.473613331887
17407.710298842547,460,17867.710298842547
17015.170545537698,460,17475.170545537698
17347.75216005197,615,17962.75216005197
18034.895597867424,1020,19054.895597867424
18039.06570743488,1180,19219.06570743488
18217.703852386192,1260,19477.703852386192
18827.952437971202,1400,20227.952437971202
19876.50947203497,1530,21406.50947203497
20251.341636188365,1520,21771.341636188365
20642.374491493174,1500,22142.374491493174
20979.052408325904,1490,22469.052408325904
20875.51518941453,1270,22145.51518941453
20875.51518941453,660,21535.51518941453
20823.753755663598,625,21448.753755663598
20471.914599769272,750,21221.914599769272
20471.832591714847,785,21256.832591714847
22521.039604649377,785,23306.039604649377
22617.979275582366,775,23392.979275582366
21835.171392080207,805,22640.171392080207
20277.496054945466,730,21007.496054945466
18749.73930626589,620,19369.73930626589
16635.63726966446,570,17205.63726966446
18814.30219731236,560,19374.30219731236
18061.205831927935,545,18606.205831927935
17509.312127669524,460,17969.312127669524
17015.170545537698,460,17475.170545537698
17347.75216005197,615,17962.75216005197
18034.895597867424,1020,19054.895597867424
18039.06570743488,1180,19219.06570743488
18054.58573173458,1260,19314.58573173458
18836.266004488414,1400,20236.266004488414
19897.997632495357,1530,21427.997632495357
20095.485328755974,1520,21615.485328755974
20121.932926307643,1500,21621.932926307643
20233.016936427368,1490,21723.016936427368
20219.89154731684,1270,21489.89154731684
20042.547079424065,660,20702.547079424065
20076.894102818107,625,20701.894102818107
20030.819927641463,750,20780.819927641463
20056.572506931898,785,20841.572506931898
22036.048071189885,785,22821.048071189885
22163.92118025152,775,22938.92118025152
21525.88211522365,805,22330.88211522365
20148.96073084436,730,20878.96073084436
18621.203982164774,620,19241.203982164774
15931.391052098916,570,16501.391052098916
18146.469606112336,560,18706.469606112336
17649.418788249826,545,18194.418788249826
16453.025834476317,460,16913.025834476317
16540.77547781043,460,17000.77547781043
16424.254333682413,615,17039.254333682413
17674.562457736156,1020,18694.562457736156
18039.06570743488,1180,19219.06570743488
18054.58573173458,1260,19314.58573173458
18836.266004488414,1400,20236.266004488414
19897.997632495357,1530,21427.997632495357
20108.344191689623,1520,21628.344191689623
20376.53923247442,1500,21876.53923247442
20552.733537403914,1490,22042.733537403914
20353.685637907874,1270,21623.685637907874
20808.56586398432,660,21468.56586398432
20785.478546462666,625,21410.478546462666
20290.25650821381,750,21040.25650821381
20219.809539262424,785,21004.809539262424
22219.60874960799,785,23004.60874960799
22347.481858669624,775,23122.481858669624
21654.417439324756,805,22459.417439324756
20296.874558205807,730,21026.874558205807
18769.117809526226,620,19389.117809526226
16316.869911917882,570,16886.869911917882
18248.475324607352,560,18808.475324607352
17859.53162448898,545,18404.53162448898
17617.86208890756,460,18077.86208890756
17391.731029438077,460,17851.731029438077
18007.12357023682,615,18622.12357023682
18591.988612776302,1020,19611.988612776302
18726.02257692653,1180,19906.02257692653
19185.31893673369,1260,20445.31893673369
19788.580436081797,1400,21188.580436081797
20762.639303305645,1530,22292.639303305645
20826.697844817423,1520,22346.697844817423
20991.761606560234,1500,22491.761606560234
20991.761606560234,1490,22481.761606560234
20968.908011993688,1270,22238.908011993688
20941.607530676018,660,21601.607530676018
20947.733532341466,625,21572.733532341466
20779.7277316462,750,21529.7277316462
20850.18700180575,785,21635.18700180575
23571.261402217948,785,24356.261402217948
23692.809640082152,775,24467.809640082152
22949.837169016337,805,23754.837169016337
20766.711003207784,730,21496.711003207784
18135.660944539286,620,18755.660944539286
15926.845755682476,570,16496.845755682476
18531.899261098642,560,19091.899261098642
18005.65562606263,545,18550.65562606263
